adm1_name,adm2_name,h_water_source_2way,hh_size_bucket,h_cooking_fuel,h_toilet_type_3way,h_toilet_type_2way,hhh_sex,hhh_edu,h_cell,pop_weight,norm_weight,N_cell
Manicaland,Chipinge,improved,7+,other,unimproved,unimproved,M,primary,yes,0.9740076116267607,0.0011886909344012066,12
Manicaland,Chipinge,other,1-2,clean,unimproved,unimproved,F,secondary,yes,1.1612169661544665,0.0014171635458118247,14
Manicaland,Chipinge,other,1-2,other,improved,improved,F,preprimary/other,yes,0.8287204073283664,0.0010113806335653066,10
Manicaland,Chipinge,other,1-2,other,improved,improved,F,secondary,yes,1.251181473098049,0.0015269573426417108,15
Manicaland,Chipinge,other,1-2,other,improved,improved,M,primary,yes,1.2902880279874354,0.001574683465844216,16
Manicaland,Chipinge,other,1-2,other,improved,improved,M,secondary,no,1.389874373017134,0.0016962198728639134,17
Manicaland,Chipinge,other,1-2,other,unimproved,unimproved,F,preprimary/other,no,0.7162922941819494,8.741719739268328e-4,9
Manicaland,Chipinge,other,1-2,other,unimproved,unimproved,F,preprimary/other,yes,1.0039536681150387,0.0012252374720706915,12
Manicaland,Chipinge,other,1-2,other,unimproved,unimproved,F,primary,yes,1.1352406796269965,0.0013854617644951054,14
Manicaland,Chipinge,other,1-2,other,unimproved,unimproved,M,preprimary/other,no,1.115241477764666,0.0013610544912199948,14
Manicaland,Chipinge,other,1-2,other,unimproved,unimproved,M,secondary,yes,1.0353329444811812,0.001263533129003193,13
Manicaland,Chipinge,other,3-4,other,improved,improved,F,primary,yes,1.251181473098049,0.0015269573426417108,15
Manicaland,Chipinge,other,3-4,other,improved,improved,F,secondary,yes,0.8287204073283664,0.0010113806335653066,10
Manicaland,Chipinge,other,3-4,other,improved,improved,M,primary,no,1.389874373017134,0.0016962198728639134,17
Manicaland,Chipinge,other,3-4,other,unimproved,unimproved,F,preprimary/other,yes,2.2704813592539925,0.0027709235289902104,28
Manicaland,Chipinge,other,5-6,other,improved,improved,F,primary,yes,0.8287204073283664,0.0010113806335653066,10
Manicaland,Chipinge,other,5-6,other,improved,improved,M,primary,no,1.389874373017134,0.0016962198728639134,17
Manicaland,Chipinge,other,5-6,other,improved,improved,M,secondary,yes,0.854622645168329,0.0010429920449480609,10
Manicaland,Chipinge,other,5-6,other,unimproved,unimproved,F,primary,yes,1.1352406796269965,0.0013854617644951054,14
Manicaland,Chipinge,other,7+,other,unimproved,unimproved,F,primary,yes,1.8002096794628035,0.00219699815530676,22
Manicaland,Chipinge Urban,improved,1-2,clean,improved,improved,F,primary,no,0.284513062193982,3.4722325956350987e-4,3
Manicaland,Chipinge Urban,improved,1-2,clean,improved,improved,M,higher,yes,0.8171484245725364,9.972580427038984e-4,10
Manicaland,Chipinge Urban,improved,1-2,clean,improved,improved,M,secondary,yes,0.5447656163816909,6.648386951359321e-4,7
Manicaland,Chipinge Urban,improved,1-2,clean,unimproved,unimproved,F,secondary,yes,0.4238739157197496,5.173009686276297e-4,5
Manicaland,Chipinge Urban,improved,1-2,clean,unimproved,unimproved,M,secondary,yes,0.4371223923857517,5.334695733895577e-4,5
Manicaland,Chipinge Urban,improved,1-2,other,improved,improved,F,primary,no,0.32585188112414915,3.97673665406922e-4,4
Manicaland,Chipinge Urban,improved,1-2,other,improved,improved,F,primary,yes,0.30250416100483846,3.6917981904117486e-4,4
Manicaland,Chipinge Urban,improved,1-2,other,improved,improved,F,secondary,yes,0.45375624150725824,5.53769728561763e-4,6
Manicaland,Chipinge Urban,improved,1-2,other,improved,improved,M,secondary,yes,0.7798978520567079,9.517969833422924e-4,10
Manicaland,Chipinge Urban,improved,1-2,other,unimproved,unimproved,F,higher,yes,0.12136535290475411,1.4811577756290367e-4,1
Manicaland,Chipinge Urban,improved,1-2,other,unimproved,unimproved,F,secondary,yes,0.24273070580950823,2.9623155512580735e-4,3
Manicaland,Chipinge Urban,improved,1-2,other,unimproved,unimproved,M,secondary,no,0.2696372946712893,3.290686889160058e-4,3
Manicaland,Chipinge Urban,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.3754761365137379,4.5823572036817064e-4,5
Manicaland,Chipinge Urban,improved,3-4,clean,improved,improved,F,secondary,yes,0.26412732336234945,3.223442517909114e-4,3
Manicaland,Chipinge Urban,improved,3-4,clean,improved,improved,M,higher,yes,0.2723828081908454,3.3241934756796603e-4,3
Manicaland,Chipinge Urban,improved,3-4,clean,improved,improved,M,secondary,yes,1.361914040954227,0.00166209673783983,17
Manicaland,Chipinge Urban,improved,3-4,clean,unimproved,unimproved,F,secondary,yes,0.8477478314394993,0.0010346019372552593,10
Manicaland,Chipinge Urban,improved,3-4,clean,unimproved,unimproved,M,secondary,yes,0.8742447847715034,0.0010669391467791154,11
Manicaland,Chipinge Urban,improved,3-4,other,improved,improved,F,preprimary/other,yes,0.30250416100483846,3.6917981904117486e-4,4
Manicaland,Chipinge Urban,improved,3-4,other,improved,improved,F,primary,yes,0.15125208050241923,1.8458990952058743e-4,2
Manicaland,Chipinge Urban,improved,3-4,other,improved,improved,M,secondary,yes,0.6239182816453667,7.614375866738344e-4,8
Manicaland,Chipinge Urban,improved,3-4,other,unimproved,unimproved,F,secondary,yes,0.24273070580950823,2.9623155512580735e-4,3
Manicaland,Chipinge Urban,improved,5-6,clean,improved,improved,F,secondary,yes,0.26412732336234945,3.223442517909114e-4,3
Manicaland,Chipinge Urban,improved,5-6,clean,improved,improved,M,higher,yes,0.2723828081908454,3.3241934756796603e-4,3
Manicaland,Chipinge Urban,improved,5-6,other,improved,improved,M,higher,yes,0.31195914082268333,3.807187933369172e-4,4
Manicaland,Chipinge Urban,improved,5-6,other,improved,improved,M,primary,yes,0.15597957041134167,1.903593966684586e-4,2
Manicaland,Chipinge Urban,improved,5-6,other,improved,improved,M,secondary,yes,0.31195914082268333,3.807187933369172e-4,4
Manicaland,Chipinge Urban,improved,5-6,other,unimproved,unimproved,F,secondary,yes,0.12136535290475411,1.4811577756290367e-4,1
Manicaland,Chipinge Urban,improved,5-6,other,unimproved,unimproved,M,higher,yes,0.25031742434249193,3.054904802454471e-4,3
Manicaland,Chipinge Urban,improved,5-6,other,unimproved,unimproved,M,secondary,yes,0.25031742434249193,3.054904802454471e-4,3
Manicaland,Chipinge Urban,improved,7+,clean,improved,improved,F,primary,yes,0.26412732336234945,3.223442517909114e-4,3
Manicaland,Chipinge Urban,improved,7+,clean,improved,improved,M,higher,yes,0.2723828081908454,3.3241934756796603e-4,3
Manicaland,Chipinge Urban,improved,7+,other,improved,improved,F,primary,yes,0.30250416100483846,3.6917981904117486e-4,4
Manicaland,Chipinge Urban,other,1-2,clean,improved,improved,F,secondary,yes,0.6349437942745316,7.748932586346779e-4,8
Manicaland,Chipinge Urban,other,1-2,clean,unimproved,unimproved,M,secondary,yes,0.5254059800602465,6.412119555561765e-4,6
Manicaland,Chipinge Urban,other,3-4,clean,unimproved,unimproved,M,higher,yes,0.26270299003012326,3.2060597777808827e-4,3
Manicaland,Chipinge Urban,other,5-6,other,improved,improved,F,primary,yes,0.3635995271658167,4.437413594465761e-4,4
Manicaland,Chipinge Urban,other,5-6,other,improved,improved,M,primary,yes,0.37496408552333194,4.576108070071445e-4,5
Manicaland,Makoni,improved,1-2,clean,improved,improved,F,higher,yes,0.5299848271539758,6.468000371741782e-4,6
Manicaland,Makoni,improved,1-2,clean,improved,improved,F,secondary,yes,2.119939308615903,0.002587200148696713,26
Manicaland,Makoni,improved,1-2,clean,improved,improved,M,primary,yes,1.0930997496286878,0.0013340324523847388,13
Manicaland,Makoni,improved,1-2,clean,improved,improved,M,secondary,yes,0.5465498748143439,6.670162261923694e-4,7
Manicaland,Makoni,improved,1-2,other,improved,improved,F,preprimary/other,yes,0.8188197681256144,9.99297771044928e-4,10
Manicaland,Makoni,improved,1-2,other,improved,improved,F,primary,no,2.0909541226024664,0.0025518262692374345,26
Manicaland,Makoni,improved,1-2,other,improved,improved,F,primary,yes,3.554605540142682,0.004338084559609226,43
Manicaland,Makoni,improved,1-2,other,improved,improved,F,secondary,no,0.32691913637890074,3.9897615691815e-4,4
Manicaland,Makoni,improved,1-2,other,improved,improved,F,secondary,yes,2.3864005661550696,0.0029123927626198646,29
Manicaland,Makoni,improved,1-2,other,improved,improved,M,primary,no,1.0331115960652304,0.001260822167925818,13
Manicaland,Makoni,improved,1-2,other,improved,improved,M,primary,yes,1.9632298143758573,0.002395949943961021,24
Manicaland,Makoni,improved,1-2,other,improved,improved,M,secondary,no,0.5165557980326152,6.30411083962909e-4,6
Manicaland,Makoni,improved,1-2,other,improved,improved,M,secondary,yes,3.780382453909064,0.004613625497264674,46
Manicaland,Makoni,improved,1-2,other,unimproved,unimproved,F,preprimary/other,no,1.6375125014698244,0.0019984405072716403,20
Manicaland,Makoni,improved,1-2,other,unimproved,unimproved,F,primary,no,0.6906697311642547,8.429018811558037e-4,8
Manicaland,Makoni,improved,1-2,other,unimproved,unimproved,F,secondary,yes,0.6411823274933863,7.825068417244732e-4,8
Manicaland,Makoni,improved,1-2,other,unimproved,unimproved,M,primary,no,1.274207397075484,0.0015550584650163854,16
Manicaland,Makoni,improved,1-2,other,unimproved,unimproved,M,secondary,no,1.2942022764883947,0.00157946046312077,16
Manicaland,Makoni,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.5545908244863533,6.768295006113754e-4,7
Manicaland,Makoni,improved,3-4,clean,improved,improved,F,higher,yes,1.0599696543079515,0.0012936000743483565,13
Manicaland,Makoni,improved,3-4,clean,improved,improved,F,secondary,yes,1.0599696543079515,0.0012936000743483565,13
Manicaland,Makoni,improved,3-4,clean,improved,improved,M,secondary,yes,1.639649624443031,0.0020010486785771073,20
Manicaland,Makoni,improved,3-4,other,improved,improved,F,preprimary/other,yes,0.7990761670743629,9.752024361605738e-4,10
Manicaland,Makoni,improved,3-4,other,improved,improved,F,primary,no,0.8607500516281864,0.0010504700075669145,11
Manicaland,Makoni,improved,3-4,other,improved,improved,F,primary,yes,2.091597943181894,0.0025526119958344455,26
Manicaland,Makoni,improved,3-4,other,improved,improved,F,secondary,no,0.32691913637890074,3.9897615691815e-4,4
Manicaland,Makoni,improved,3-4,other,improved,improved,F,secondary,yes,3.6506954873373,0.004455353919472404,45
Manicaland,Makoni,improved,3-4,other,improved,improved,M,primary,yes,2.1683689980304215,0.0026463043405692546,26
Manicaland,Makoni,improved,3-4,other,improved,improved,M,secondary,no,0.7445059858017848,9.086043120873904e-4,9
Manicaland,Makoni,improved,3-4,other,improved,improved,M,secondary,yes,4.658112716222405,0.005684818363939388,57
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,F,preprimary/other,no,1.2505697511837213,0.001526210789652539,15
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,F,primary,no,1.3425617287750429,0.0016384789367338637,16
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,F,secondary,no,0.5643073558581841,6.88687675658108e-4,7
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,F,secondary,yes,0.3731258725888757,4.5536742920947236e-4,5
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,M,preprimary/other,yes,0.6426607113102828,7.843110796172092e-4,8
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,M,primary,no,0.5973949674370945,7.290682060105862e-4,7
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,M,primary,yes,1.1972515357966371,0.0014611405802285858,15
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,M,secondary,no,0.6922622188383377,8.44845372806928e-4,8
Manicaland,Makoni,improved,3-4,other,unimproved,unimproved,M,secondary,yes,4.965437726476093,0.00605988160702142,61
Manicaland,Makoni,improved,5-6,clean,improved,improved,M,higher,yes,0.5465498748143439,6.670162261923694e-4,7
Manicaland,Makoni,improved,5-6,other,improved,improved,F,higher,yes,0.652880151864926,7.967830112499277e-4,8
Manicaland,Makoni,improved,5-6,other,improved,improved,F,primary,yes,3.1972093751860817,0.003901913860117336,39
Manicaland,Makoni,improved,5-6,other,improved,improved,F,secondary,yes,0.652880151864926,7.967830112499277e-4,8
Manicaland,Makoni,improved,5-6,other,improved,improved,M,preprimary/other,no,0.5165557980326152,6.30411083962909e-4,6
Manicaland,Makoni,improved,5-6,other,improved,improved,M,preprimary/other,yes,0.8240518533839735,0.0010056830725973852,10
Manicaland,Makoni,improved,5-6,other,improved,improved,M,primary,no,0.7445059858017848,9.086043120873904e-4,9
Manicaland,Makoni,improved,5-6,other,improved,improved,M,primary,yes,4.938766034071787,0.006027331143772797,60
Manicaland,Makoni,improved,5-6,other,improved,improved,M,secondary,yes,3.3211992661148693,0.004053232656341408,41
Manicaland,Makoni,improved,5-6,other,unimproved,unimproved,F,preprimary/other,yes,1.1650563117215171,0.0014218491306215413,14
Manicaland,Makoni,improved,5-6,other,unimproved,unimproved,F,primary,yes,1.804081365202462,0.0022017232084630654,22
Manicaland,Makoni,improved,5-6,other,unimproved,unimproved,F,secondary,no,0.5643073558581841,6.88687675658108e-4,7
Manicaland,Makoni,improved,5-6,other,unimproved,unimproved,F,secondary,yes,0.5377820685741146,6.563158870287565e-4,7
Manicaland,Makoni,improved,5-6,other,unimproved,unimproved,M,preprimary/other,yes,0.6426607113102828,7.843110796172092e-4,8
Manicaland,Makoni,improved,5-6,other,unimproved,unimproved,M,primary,no,1.2896571862754325,0.0015739135788175145,16
Manicaland,Makoni,improved,5-6,other,unimproved,unimproved,M,primary,yes,2.570934654882823,0.0031376004465642534,31
Manicaland,Makoni,improved,5-6,other,unimproved,unimproved,M,secondary,yes,0.92503621676208,0.001128925638498227,11
Manicaland,Makoni,improved,7+,other,improved,improved,F,primary,no,0.7032704109825564,8.582799066337474e-4,9
Manicaland,Makoni,improved,7+,other,improved,improved,F,primary,yes,1.5981523341487258,0.0019504048723211476,20
Manicaland,Makoni,improved,7+,other,improved,improved,M,primary,no,0.7252516211591029,8.851060473662502e-4,9
Manicaland,Makoni,improved,7+,other,improved,improved,M,primary,yes,2.0151175864645205,0.0024592744226938474,25
Manicaland,Makoni,improved,7+,other,improved,improved,M,secondary,yes,1.6323741570347357,0.0019921696081791583,20
Manicaland,Makoni,improved,7+,other,unimproved,unimproved,F,primary,yes,1.1609647673500116,0.001416855759272024,14
Manicaland,Makoni,improved,7+,other,unimproved,unimproved,M,primary,yes,0.5545908244863533,6.768295006113754e-4,7
Manicaland,Makoni,improved,7+,other,unimproved,unimproved,M,secondary,no,0.6922622188383377,8.44845372806928e-4,8
Manicaland,Makoni,improved,7+,other,unimproved,unimproved,M,secondary,yes,0.6612229310535862,8.069646421436621e-4,8
Manicaland,Makoni,other,1-2,other,improved,improved,M,higher,yes,0.8092669148324554,9.876393507495492e-4,10
Manicaland,Makoni,other,1-2,other,improved,improved,M,primary,yes,0.8092669148324554,9.876393507495492e-4,10
Manicaland,Makoni,other,1-2,other,improved,improved,M,secondary,yes,0.8307517620452597,0.0010138597239827739,10
Manicaland,Makoni,other,1-2,other,unimproved,unimproved,F,primary,yes,0.7490440259074966,9.141425923525716e-4,9
Manicaland,Makoni,other,3-4,other,improved,improved,F,primary,yes,0.7847393362309376,9.577055905012672e-4,10
Manicaland,Makoni,other,3-4,other,improved,improved,F,secondary,yes,0.933499261484691,0.0011392540429368716,11
Manicaland,Makoni,other,3-4,other,improved,improved,M,primary,yes,1.3856620648971587,0.0016910791199423254,17
Manicaland,Makoni,other,3-4,other,improved,improved,M,secondary,yes,1.6185338296649108,0.0019752787014990984,20
Manicaland,Makoni,other,3-4,other,unimproved,unimproved,F,primary,no,0.6782779023094034,8.277787399764331e-4,8
Manicaland,Makoni,other,3-4,other,unimproved,unimproved,M,primary,yes,0.7947670679426907,9.699435582913342e-4,10
Manicaland,Makoni,other,3-4,other,unimproved,unimproved,M,secondary,yes,4.265944615338075,0.00520621156383034,52
Manicaland,Makoni,other,5-6,other,improved,improved,F,preprimary/other,yes,0.8055730122799452,9.831312663934149e-4,10
Manicaland,Makoni,other,5-6,other,improved,improved,F,primary,yes,1.8939611458852308,0.0023114136043164775,23
Manicaland,Makoni,other,5-6,other,improved,improved,M,primary,no,1.0932903587893177,0.0013342650741615606,13
Manicaland,Makoni,other,5-6,other,improved,improved,M,secondary,no,1.0669286495128931,0.0013020929181556443,13
Manicaland,Makoni,other,5-6,other,improved,improved,M,secondary,yes,1.5668769446134256,0.0019122360001617338,19
Manicaland,Makoni,other,5-6,other,unimproved,unimproved,F,primary,yes,0.7706789563795267,9.405461290513765e-4,9
Manicaland,Makoni,other,5-6,other,unimproved,unimproved,M,preprimary/other,yes,0.6665989680403541,8.135256241656644e-4,8
Manicaland,Makoni,other,5-6,other,unimproved,unimproved,M,primary,yes,0.6665989680403541,8.135256241656644e-4,8
Manicaland,Makoni,other,5-6,other,unimproved,unimproved,M,secondary,yes,0.6493594295465674,7.924862781932044e-4,8
Manicaland,Makoni,other,7+,other,improved,improved,M,primary,yes,1.7934281979793605,0.002188721951440432,22
Manicaland,Makoni,other,7+,other,improved,improved,M,secondary,yes,0.8307517620452597,0.0010138597239827739,10
Manicaland,Makoni,other,7+,other,unimproved,unimproved,M,primary,no,0.6994779540902545,8.536515453425482e-4,9
Manicaland,Makoni,other,7+,other,unimproved,unimproved,M,secondary,yes,0.6665989680403541,8.135256241656644e-4,8
Manicaland,Mutare,improved,1-2,clean,improved,improved,F,higher,yes,1.5434677187374677,0.0018836670914099568,19
Manicaland,Mutare,improved,1-2,other,improved,improved,F,higher,no,0.6772664738741097,8.2654438020606e-4,8
Manicaland,Mutare,improved,1-2,other,improved,improved,F,higher,yes,1.7677285384601962,0.002157357769145587,22
Manicaland,Mutare,improved,1-2,other,improved,improved,F,primary,yes,1.1913839201745675,0.0014539796695609002,15
Manicaland,Mutare,improved,1-2,other,improved,improved,F,secondary,yes,0.6287394313919445,7.67321377445835e-4,8
Manicaland,Mutare,improved,1-2,other,improved,improved,M,higher,yes,2.734470201503903,0.0033371812500408845,33
Manicaland,Mutare,improved,1-2,other,improved,improved,M,primary,yes,2.4451897675834875,0.0029841398310662104,30
Manicaland,Mutare,improved,1-2,other,improved,improved,M,secondary,yes,1.559881190671344,0.0019036982955370593,19
Manicaland,Mutare,improved,1-2,other,unimproved,unimproved,F,secondary,yes,1.0329077140319425,0.0012605733477710638,13
Manicaland,Mutare,improved,1-2,other,unimproved,unimproved,M,primary,no,1.270862403196128,0.001550976193119786,16
Manicaland,Mutare,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.7313837489279966,8.925897719290384e-4,9
Manicaland,Mutare,improved,3-4,clean,improved,improved,F,higher,yes,1.5434677187374677,0.0018836670914099568,19
Manicaland,Mutare,improved,3-4,clean,improved,improved,M,higher,yes,1.591709885330091,0.0019425424281116362,19
Manicaland,Mutare,improved,3-4,other,improved,improved,F,preprimary/other,yes,0.6287394313919445,7.67321377445835e-4,8
Manicaland,Mutare,improved,3-4,other,improved,improved,F,primary,yes,3.9395795075812448,0.00480791155029402,48
Manicaland,Mutare,improved,3-4,other,improved,improved,F,secondary,no,0.5837324149664224,7.12394258015925e-4,7
Manicaland,Mutare,improved,3-4,other,improved,improved,F,secondary,yes,1.6257216361454918,0.0019840507894167965,20
Manicaland,Mutare,improved,3-4,other,improved,improved,M,primary,no,0.6019773811982787,7.346606404336575e-4,7
Manicaland,Mutare,improved,3-4,other,improved,improved,M,primary,yes,2.5254037075944424,0.0030820339154300626,31
Manicaland,Mutare,improved,3-4,other,improved,improved,M,secondary,yes,1.680145128107594,0.0020504698920414256,21
Manicaland,Mutare,improved,3-4,other,other,unimproved,F,primary,no,0.5434416792103234,6.632229458393811e-4,7
Manicaland,Mutare,improved,3-4,other,unimproved,unimproved,F,preprimary/other,no,0.4683895276614798,5.716283719485124e-4,6
Manicaland,Mutare,improved,3-4,other,unimproved,unimproved,F,preprimary/other,yes,0.5980789182003018,7.299029079801565e-4,7
Manicaland,Mutare,improved,3-4,other,unimproved,unimproved,F,primary,no,0.4683895276614798,5.716283719485124e-4,6
Manicaland,Mutare,improved,3-4,other,unimproved,unimproved,M,primary,yes,0.7313837489279966,8.925897719290384e-4,9
Manicaland,Mutare,improved,3-4,other,unimproved,unimproved,M,secondary,yes,1.8855877805508856,0.002301194645712302,23
Manicaland,Mutare,improved,5-6,other,improved,improved,F,preprimary/other,yes,0.5419072120484971,6.613502631389319e-4,7
Manicaland,Mutare,improved,5-6,other,improved,improved,F,primary,yes,1.287265574359891,0.001570994826059657,16
Manicaland,Mutare,improved,5-6,other,improved,improved,F,secondary,yes,3.6618465682127774,0.0044689628364739005,45
Manicaland,Mutare,improved,5-6,other,improved,improved,M,primary,yes,2.0868227428160706,0.002546784282254956,25
Manicaland,Mutare,improved,5-6,other,improved,improved,M,secondary,yes,1.680145128107594,0.0020504698920414256,21
Manicaland,Mutare,improved,5-6,other,unimproved,unimproved,F,primary,no,0.6442395367683793,7.862378977309882e-4,8
Manicaland,Mutare,improved,5-6,other,unimproved,unimproved,F,primary,yes,0.5045033610284604,6.157021407952549e-4,6
Manicaland,Mutare,improved,5-6,other,unimproved,unimproved,F,secondary,yes,0.521143045591877,6.360094176129319e-4,6
Manicaland,Mutare,improved,5-6,other,unimproved,unimproved,M,secondary,no,0.5789115162892824,7.065107736521713e-4,7
Manicaland,Mutare,improved,5-6,other,unimproved,unimproved,M,secondary,yes,1.7890874536781431,0.002183424453414936,22
Manicaland,Mutare,improved,7+,other,improved,improved,F,higher,yes,0.6287394313919445,7.67321377445835e-4,8
Manicaland,Mutare,improved,7+,other,improved,improved,F,preprimary/other,no,0.9520822253497596,0.0011619329218460614,12
Manicaland,Mutare,improved,7+,other,improved,improved,F,primary,yes,2.9074387710595055,0.0035482742313613196,35
Manicaland,Mutare,improved,7+,other,improved,improved,F,secondary,yes,1.1913839201745675,0.0014539796695609002,15
Manicaland,Mutare,improved,7+,other,improved,improved,M,higher,yes,0.6697765583730687,8.174035947037285e-4,8
Manicaland,Mutare,improved,7+,other,improved,improved,M,preprimary/other,yes,1.822980134335936,0.0022247875000272572,22
Manicaland,Mutare,improved,7+,other,improved,improved,M,primary,no,0.9818402233743436,0.0011982499506408084,12
Manicaland,Mutare,improved,7+,other,improved,improved,M,primary,yes,1.581266625541037,0.0019297973447173575,19
Manicaland,Mutare,improved,7+,other,improved,improved,M,secondary,yes,3.625318498617722,0.004424383528611717,44
Manicaland,Mutare,improved,7+,other,unimproved,unimproved,F,primary,yes,0.4348287958316403,5.306704397909069e-4,5
Manicaland,Mutare,improved,7+,other,unimproved,unimproved,M,primary,yes,0.9858514121278116,0.0012031452550003462,12
Manicaland,Mutare,improved,7+,other,unimproved,unimproved,M,secondary,yes,0.5202719675848596,6.349463432408862e-4,6
Manicaland,Mutare,other,1-2,other,improved,improved,F,primary,yes,1.5363715408100846,0.0018750068281117162,19
Manicaland,Mutare,other,1-2,other,unimproved,unimproved,M,preprimary/other,no,1.3694458433164012,0.0016712886425854871,17
Manicaland,Mutare,other,1-2,other,unimproved,unimproved,M,primary,yes,1.18495926176596,0.001446138936987793,14
Manicaland,Mutare,other,3-4,other,improved,improved,F,preprimary/other,no,0.9650414444653724,0.001177748513116359,12
Manicaland,Mutare,other,3-4,other,improved,improved,F,preprimary/other,yes,0.8958949430820398,0.0010933612677203502,11
Manicaland,Mutare,other,3-4,other,improved,improved,F,primary,no,0.9650414444653724,0.001177748513116359,12
Manicaland,Mutare,other,3-4,other,improved,improved,F,primary,yes,2.3029716742559523,0.0028105751112136442,28
Manicaland,Mutare,other,3-4,other,improved,improved,F,secondary,yes,1.7917898861640795,0.0021867225354407003,22
Manicaland,Mutare,other,3-4,other,improved,improved,M,primary,no,1.1801379517737645,0.001440254950650059,14
Manicaland,Mutare,other,3-4,other,unimproved,unimproved,F,secondary,no,0.674742060894674,8.23463555387527e-4,8
Manicaland,Mutare,other,3-4,other,unimproved,unimproved,F,secondary,yes,0.606395571268124,7.400526542329286e-4,7
Manicaland,Mutare,other,3-4,other,unimproved,unimproved,M,secondary,yes,0.879097941673365,0.0010728619994792442,11
Manicaland,Mutare,other,5-6,other,improved,improved,F,primary,no,0.8409001256965135,0.0010262449124836157,10
Manicaland,Mutare,other,5-6,other,improved,improved,F,primary,yes,2.3029716742559523,0.0028105751112136442,28
Manicaland,Mutare,other,5-6,other,improved,improved,F,secondary,yes,1.561297029405642,0.0019054262026375218,19
Manicaland,Mutare,other,5-6,other,improved,improved,M,secondary,yes,2.4006572221500893,0.002929791761902686,29
Manicaland,Mutare,other,5-6,other,unimproved,unimproved,F,preprimary/other,yes,0.6263958959557228,7.644612978178819e-4,8
Manicaland,Mutare,other,5-6,other,unimproved,unimproved,F,primary,yes,1.232791467223846,0.0015045139520508096,15
Manicaland,Mutare,other,5-6,other,unimproved,unimproved,F,secondary,yes,1.3452660468426534,0.0016417793199468213,16
Manicaland,Mutare,other,5-6,other,unimproved,unimproved,M,primary,yes,0.6253488903528112,7.63183519232179e-4,8
Manicaland,Mutare,other,5-6,other,unimproved,unimproved,M,secondary,yes,0.879097941673365,0.0010728619994792442,11
Manicaland,Mutare,other,7+,other,improved,improved,F,preprimary/other,yes,0.7557230261072642,9.22293726792956e-4,9
Manicaland,Mutare,other,7+,other,improved,improved,F,primary,yes,0.8958949430820398,0.0010933612677203502,11
Manicaland,Mutare,other,7+,other,improved,improved,M,preprimary/other,yes,0.9238967681730156,0.001127535041349017,11
Manicaland,Mutare,other,7+,other,improved,improved,M,primary,yes,2.1227681239154768,0.0025906524698711673,26
Manicaland,Mutare,other,7+,other,improved,improved,M,secondary,yes,0.805048231806969,9.824908178144396e-4,10
Manicaland,Mutare,other,7+,other,unimproved,unimproved,F,primary,yes,1.3452660468426534,0.0016417793199468213,16
Manicaland,Mutare,other,7+,other,unimproved,unimproved,M,primary,yes,0.6459743392226482,7.883550720998028e-4,8
Manicaland,Mutare Urban,improved,1-2,clean,improved,improved,F,higher,no,0.6864990550393185,8.378119364358081e-4,8
Manicaland,Mutare Urban,improved,1-2,clean,improved,improved,F,primary,yes,0.6101377258040795,7.44619625906373e-4,7
Manicaland,Mutare Urban,improved,1-2,clean,improved,improved,F,secondary,yes,6.533354784302047,0.007973386974210397,80
Manicaland,Mutare Urban,improved,1-2,clean,improved,improved,M,higher,yes,6.319589737374199,0.007712505467390764,77
Manicaland,Mutare Urban,improved,1-2,clean,improved,improved,M,primary,yes,0.6572300722856815,8.020917079251855e-4,8
Manicaland,Mutare Urban,improved,1-2,clean,improved,improved,M,secondary,yes,8.8202887205362,0.01076438943160979,108
Manicaland,Mutare Urban,improved,1-2,clean,unimproved,unimproved,F,higher,yes,0.5404834461521736,6.596126816319016e-4,7
Manicaland,Mutare Urban,improved,1-2,clean,unimproved,unimproved,M,preprimary/other,yes,0.49410691484041586,6.030141892985739e-4,6
Manicaland,Mutare Urban,improved,1-2,other,improved,improved,F,secondary,yes,1.7737618857942363,0.0021647209408441007,22
Manicaland,Mutare Urban,improved,1-2,other,improved,improved,M,secondary,yes,0.13096619278432903,1.598327612817758e-4,2
Manicaland,Mutare Urban,improved,1-2,other,unimproved,unimproved,F,secondary,no,0.1097678317092632,1.3396201927390927e-4,1
Manicaland,Mutare Urban,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.1050878649276359,1.2825052993828905e-4,1
Manicaland,Mutare Urban,improved,3-4,clean,improved,improved,F,higher,yes,5.156244058703012,0.006292744014498577,63
Manicaland,Mutare Urban,improved,3-4,clean,improved,improved,F,primary,yes,2.5544166827320605,0.0031174417090801495,31
Manicaland,Mutare Urban,improved,3-4,clean,improved,improved,F,secondary,yes,10.597848712576011,0.01293374562828569,129
Manicaland,Mutare Urban,improved,3-4,clean,improved,improved,M,higher,yes,3.64666752875515,0.004450438149006556,45
